Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,5995,A,De Ketelaere,6,0,0,0,0,0,0,0,0,0
Atalanta,4730,A,Lookman,6.5,0,0,0,0,0,0,0,0,0
Atalanta,6228,A,Retegui,7,1,0,0,0,0,0,0,0,0
Atalanta,2137,A,Scamacca,0,0,0,0,0,0,0,0,0,0
Atalanta,6912,A,Vlahovic V.,0,0,0,0,0,0,0,0,0,0
Atalanta,4947,C,Brescianini,0,0,0,0,0,0,0,0,0,0
Atalanta,6834,C,Cassa,0,0,0,0,0,0,0,0,0,0
Atalanta,22,C,De Roon,6,0,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,6,0,0,0,0,0,0,1,0,0
Atalanta,4896,C,Maldini,0,0,0,0,0,0,0,0,0,0
Atalanta,6872,C,Manzoni,0,0,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,7,1,0,0,0,0,0,0,0,0
Atalanta,5119,C,Samardzic,6.5,0,0,0,0,0,0,0,0,0
Atalanta,6024,C,Sulemana I.,6,0,0,0,0,0,0,0,0,0
Atalanta,2766,C,Zaniolo,5.5,0,0,0,0,0,0,0,0,0
Atalanta,5067,D,Bakker,0,0,0,0,0,0,0,0,0,0
Atalanta,4887,D,Bellanova,6.5,0,0,0,0,0,0,0,0,0
Atalanta,697,D,Cuadrado,6,0,0,0,0,0,0,0,0,0
Atalanta,787,D,Djimsiti,6,0,0,0,0,0,0,0,0,0
Atalanta,5324,D,Godfrey,0,0,0,0,0,0,0,0,0,0
Atalanta,6046,D,Hien,6.5,0,0,0,0,0,0,0,0,0
Atalanta,2640,D,Kolasinac,0,0,0,0,0,0,0,0,0,0
Atalanta,5578,D,Kossounou,0,0,0,0,0,0,0,0,0,0
Atalanta,6832,D,Palestra,0,0,0,0,0,0,0,0,0,0
Atalanta,6066,D,Posch,0,0,0,0,0,0,0,0,0,0
Atalanta,5354,D,Ruggeri,6,0,0,0,0,0,0,0,0,0
Atalanta,5526,D,Scalvini,0,0,0,0,0,0,0,0,0,0
Atalanta,695,D,Toloi,0,0,0,0,0,0,0,0,0,0
Atalanta,554,D,Zappacosta,6.5,0,0,0,0,0,0,0,0,0
Atalanta,4431,P,Carnesecchi,6,0,0,0,0,0,0,0,0,0
Atalanta,2792,P,Musso,0,0,0,0,0,0,0,0,0,0
Atalanta,4270,P,Rui Patricio,0,0,0,0,0,0,0,0,0,0
Bologna,4436,A,Cambiaghi,0,0,0,0,0,0,0,0,0,0
Bologna,6572,A,Castro S.,5.5,0,0,0,0,0,0,0,0,0
